Day,Ad name,Amount spent (USD),Results,Impressions,Link clicks,3-second video plays,Purchases conversion value,Video average play time,Video plays at 75%,Video plays,Preview link,Reporting starts,Reporting ends,Account Name,Creative Type,Hook,Creative Name
2025-08-18,Ad - AEF FB Video 89 V6,55.86,1.0,2608,18.0,860.0,23.0,3.0,15.0,2318.0,https://www.facebook.com/?feed_demo_ad=120234563604310595&h=AQBddsitMv4KlXhJNHk,2025-08-18,2025-08-18,AEF,Video,6,Video 89
2025-08-14,AEF FB Video 89 V00,55.83,1.0,1368,20.0,239.0,50.44,3.0,22.0,1196.0,https://www.facebook.com/?feed_demo_ad=120234563343410595&h=AQDF73taeb3uIRUS8pU,2025-08-14,2025-08-14,AEF,Video,00,Video 89
2025-08-15,Ad - AEF FB Video 70 V4,55.78,1.0,2049,27.0,584.0,80.25,3.0,46.0,1867.0,https://www.facebook.com/?feed_demo_ad=120218378500490595&h=AQB_BD6mfLMGB66w3B4,2025-08-15,2025-08-15,AEF,Video,4,Video 70
2025-08-12,Ad - AEF FB Image 35 V15,55.7,5.0,1295,71.0,,10.87,,,,https://www.facebook.com/?feed_demo_ad=120235518283540595&h=AQAocQAF3LiLtXHavos,2025-08-12,2025-08-12,AEF,Image,15,Image 35
2025-08-12,Ad - AEF FB Video 88 V2,55.65,,2831,21.0,461.0,,2.0,77.0,2751.0,https://www.facebook.com/?feed_demo_ad=120233552445560595&h=AQDIVHXI_VqvmqxKzAU,2025-08-12,2025-08-12,AEF,Video,2,Video 88
2025-08-18,Ad - AEF FB Video 89 V1,55.42,1.0,1692,13.0,313.0,27.0,3.0,16.0,1479.0,https://www.facebook.com/?feed_demo_ad=120234562082540595&h=AQB4iXed9anANNBI9zc,2025-08-18,2025-08-18,AEF,Video,1,Video 89
2025-08-15,Ad - AEF FB Video 89 V6,55.36,1.0,2213,17.0,700.0,24.0,3.0,13.0,1924.0,https://www.facebook.com/?feed_demo_ad=120234565341130595&h=AQCAaGb05b9G_XdX8_A,2025-08-15,2025-08-15,AEF,Video,6,Video 89
2025-08-15,Ad - AEF FB Image 35 V15,55.34,1.0,1258,43.0,,64.31,,,,https://www.facebook.com/?feed_demo_ad=120235518283540595&h=AQAocQAF3LiLtXHavos,2025-08-15,2025-08-15,AEF,Image,15,Image 35
2025-08-13,Ad - AEF FB Video 81 V001,55.28,3.0,1608,78.0,481.0,21.84,7.0,86.0,1318.0,https://www.facebook.com/?feed_demo_ad=120235518283530595&h=AQBpJWKS7X7l8NJSpvA,2025-08-13,2025-08-13,AEF,Video,001,Video 81
2025-08-14,Ad - AEF FB Image 79 - V24,55.18,2.0,2248,21.0,,112.0,,,,https://www.facebook.com/?feed_demo_ad=120233942123590595&h=AQC8q3wgbBLjL6TTlH8,2025-08-14,2025-08-14,AEF,Image,24,Image 79
2025-08-13,Ad - AEF FB Video 89 V6,54.9,3.0,2748,29.0,788.0,27.43,3.0,23.0,2282.0,https://www.facebook.com/?feed_demo_ad=120234565341130595&h=AQCAaGb05b9G_XdX8_A,2025-08-13,2025-08-13,AEF,Video,6,Video 89
2025-08-15,Ad - AEF FB Image 80 - V25,54.9,2.0,2573,14.0,,23.9,,,,https://www.facebook.com/?feed_demo_ad=120235309305470595&h=AQA2WTLxMso4heA3tio,2025-08-15,2025-08-15,AEF,Image,25,Image 80
2025-08-18,Ad - AEF FB Image 68 - V21,54.89,3.0,2029,90.0,,30.15,,,,https://www.facebook.com/?feed_demo_ad=120231560097980595&h=AQAZmkRjH4SFDVHUSGM,2025-08-18,2025-08-18,AEF,Image,21,Image 68
2025-08-13,Ad - AEF FB Video 89 V5 - WE,54.88,2.0,2725,22.0,504.0,35.0,3.0,17.0,2397.0,https://www.facebook.com/?feed_demo_ad=120234564705200595&h=AQAke2t-af3IlXZrL0M,2025-08-13,2025-08-13,AEF,Video,5,Video 89
2025-08-13,Ad - AEF FB Image 54 - V21,54.84,5.0,2389,98.0,,30.69,,,,https://www.facebook.com/?feed_demo_ad=120235518283450595&h=AQAYj7coL0OjzvC7X2k,2025-08-13,2025-08-13,AEF,Image,21,Image 54
2025-08-16,Ad - AEF FB Video 75 V5 - WE,54.77,1.0,1839,18.0,444.0,110.0,3.0,56.0,1782.0,https://www.facebook.com/?feed_demo_ad=120220006713230595&h=AQCXc90qhJUdsQiAwKI,2025-08-16,2025-08-16,AEF,Video,5,Video 75
2025-08-13,Ad - AEF FB Video 61 V1,54.7,3.0,1730,22.0,291.0,239.54,3.0,22.0,1433.0,https://www.facebook.com/?feed_demo_ad=120216796514160595&h=AQB11joAU1BHeDip3GM,2025-08-13,2025-08-13,AEF,Video,1,Video 61
2025-08-18,Ad - AEF FB Video 33 - V1 - RE 5,54.6,,2333,23.0,914.0,,4.0,52.0,2267.0,https://www.facebook.com/?feed_demo_ad=120213544101800595&h=AQAk8xU3uA7sFjoHH_w,2025-08-18,2025-08-18,AEF,Video,1,Video 33
2025-08-12,Ad - AEF FB Video 68 V1,54.03,1.0,1542,76.0,429.0,8.0,4.0,51.0,1248.0,https://www.facebook.com/?feed_demo_ad=120235518283470595&h=AQCWtniAZf0jlyVa1cs,2025-08-12,2025-08-12,AEF,Video,1,Video 68
2025-08-12,AEF FB Video 67 V1,53.93,2.0,1541,52.0,370.0,20.0,4.0,27.0,1252.0,https://www.facebook.com/?feed_demo_ad=120235518283560595&h=AQCXpUl1G9697L7OQMM,2025-08-12,2025-08-12,AEF,Video,1,Video 67
2025-08-15,Ad - AEF FB Video 90 V1,53.91,3.0,1872,26.0,429.0,21.25,3.0,27.0,1835.0,https://www.facebook.com/?feed_demo_ad=120235674258320595&h=AQCEu-biWYGUTbcGzwk,2025-08-15,2025-08-15,AEF,Video,1,Video 90
2025-08-18,Ad - AEF FB Image 75 - V14,53.77,2.0,1367,14.0,,9.0,,,,https://www.facebook.com/?feed_demo_ad=120233906671670595&h=AQDXzKBW3wgC-clDlag,2025-08-18,2025-08-18,AEF,Image,14,Image 75
2025-08-12,Ad - AEF FB Video 83 V6 - WE,53.56,2.0,1777,13.0,296.0,24.55,3.0,54.0,1655.0,https://www.facebook.com/?feed_demo_ad=120229565622140595&h=AQDq-v-o1gosGEuGnfw,2025-08-12,2025-08-12,AEF,Video,6,Video 83
2025-08-13,Ad - AEF FB Video 83 V6,53.52,,1561,44.0,332.0,,4.0,77.0,1458.0,https://www.facebook.com/?feed_demo_ad=120229565780310595&h=AQDkrdK_bFvsZdeBBBI,2025-08-13,2025-08-13,AEF,Video,6,Video 83
2025-08-15,AEF FB Video 89 V00,53.34,3.0,1145,9.0,174.0,13.06,3.0,12.0,970.0,https://www.facebook.com/?feed_demo_ad=120234563343410595&h=AQDF73taeb3uIRUS8pU,2025-08-15,2025-08-15,AEF,Video,00,Video 89
2025-08-12,Ad - AEF FB Image 39 - V14,53.26,2.0,1086,27.0,,33.22,,,,https://www.facebook.com/?feed_demo_ad=120222692061430595&h=AQBBV891sVKPQ-3e5Yk,2025-08-12,2025-08-12,AEF,Image,14,Image 39
2025-08-13,Ad - AEF FB Image 35 V15,53.21,4.0,1856,79.0,,15.05,,,,https://www.facebook.com/?feed_demo_ad=120235518283540595&h=AQAocQAF3LiLtXHavos,2025-08-13,2025-08-13,AEF,Image,15,Image 35
2025-08-16,Ad - AEF FB Image 35 V15 - WE,53.14,2.0,1826,22.0,,207.85,,,,https://www.facebook.com/?feed_demo_ad=120222691732960595&h=AQA3JjkMqSTg66tbBYk,2025-08-16,2025-08-16,AEF,Image,15,Image 35
2025-08-12,Ad - AEF FB Video 77 V6,53.09,5.0,1874,36.0,479.0,34.6,4.0,92.0,1835.0,https://www.facebook.com/?feed_demo_ad=120221877998030595&h=AQB0TWH2eg9CAJ35AOc,2025-08-12,2025-08-12,AEF,Video,6,Video 77
2025-08-13,Ad - AEF FB Video 64 V002,53.0,1.0,1273,21.0,494.0,5.0,5.0,31.0,1256.0,https://www.facebook.com/?feed_demo_ad=120217316985460595&h=AQCA9lFUQtFb2cPYSrw,2025-08-13,2025-08-13,AEF,Video,002,Video 64
2025-08-18,Ad - AEF FB Video 90 V00,53.0,1.0,2583,36.0,683.0,25.0,3.0,20.0,2339.0,https://www.facebook.com/?feed_demo_ad=120235674651640595&h=AQAXsTSli8jHv_rdKGo,2025-08-18,2025-08-18,AEF,Video,00,Video 90
2025-08-12,Ad - AEF FB Image 81 - V23,52.98,2.0,2461,17.0,,10.0,,,,https://www.facebook.com/?feed_demo_ad=120235309426970595&h=AQACgy3tv9I63aKmvoc,2025-08-12,2025-08-12,AEF,Image,23,Image 81
2025-08-12,Ad - AEF FB Video 75 V5,52.91,,1725,15.0,428.0,,3.0,61.0,1711.0,https://www.facebook.com/?feed_demo_ad=120220006878800595&h=AQCNpeH8vVlQ-eIEgCs,2025-08-12,2025-08-12,AEF,Video,5,Video 75
2025-08-12,Ad - AEF FB Image 78 - V23,52.61,2.0,2789,31.0,,97.4,,,,https://www.facebook.com/?feed_demo_ad=120233906693860595&h=AQC-WjKclzx467UWNW4,2025-08-12,2025-08-12,AEF,Image,23,Image 78
2025-08-13,Ad - AEF FB Video 33 - V1 - RE 5,52.55,1.0,1969,18.0,756.0,4.0,5.0,59.0,1760.0,https://www.facebook.com/?feed_demo_ad=120213544101800595&h=AQAk8xU3uA7sFjoHH_w,2025-08-13,2025-08-13,AEF,Video,1,Video 33
2025-08-15,Ad - AEF FB Video 77 V5,52.4,3.0,1181,55.0,320.0,18.55,4.0,57.0,1120.0,https://www.facebook.com/?feed_demo_ad=120235518283550595&h=AQCyDBjJDENVzTvEEao,2025-08-15,2025-08-15,AEF,Video,5,Video 77
2025-08-13,Ad - AEF FB Video 68 V1,52.36,2.0,1567,60.0,498.0,7.0,5.0,49.0,1258.0,https://www.facebook.com/?feed_demo_ad=120235518283470595&h=AQCWtniAZf0jlyVa1cs,2025-08-13,2025-08-13,AEF,Video,1,Video 68
2025-08-12,Ad - AEF FB Video 77 V5,52.18,3.0,1377,83.0,351.0,13.05,5.0,62.0,1159.0,https://www.facebook.com/?feed_demo_ad=120235518283550595&h=AQCyDBjJDENVzTvEEao,2025-08-12,2025-08-12,AEF,Video,5,Video 77
2025-08-12,Ad - AEF FB Image 79 - V24,52.03,4.0,2391,20.0,,21.51,,,,https://www.facebook.com/?feed_demo_ad=120233906697390595&h=AQAOKByWnyYpCOXaojk,2025-08-12,2025-08-12,AEF,Image,24,Image 79
2025-08-12,AEF FB Video 89 V00,51.95,2.0,1048,15.0,178.0,42.64,4.0,19.0,877.0,https://www.facebook.com/?feed_demo_ad=120234563343410595&h=AQDF73taeb3uIRUS8pU,2025-08-12,2025-08-12,AEF,Video,00,Video 89
2025-08-13,Ad - AEF FB Video 54 V3 - RE 3,51.94,1.0,2597,73.0,508.0,24.18,4.0,158.0,2555.0,https://www.facebook.com/?feed_demo_ad=120235518283460595&h=AQBSWB9slAMv1i1ZMD8,2025-08-13,2025-08-13,AEF,Video,3,Video 54
2025-08-13,Ad - AEF FB Video 71 V1,51.55,,2564,28.0,299.0,,2.0,56.0,2499.0,https://www.facebook.com/?feed_demo_ad=120218713563120595&h=AQBNThFEFMPdqeP04ow,2025-08-13,2025-08-13,AEF,Video,1,Video 71
2025-08-13,Ad - AEF FB Video 77 V5,51.42,4.0,1559,75.0,440.0,15.5,5.0,86.0,1382.0,https://www.facebook.com/?feed_demo_ad=120235518283550595&h=AQCyDBjJDENVzTvEEao,2025-08-13,2025-08-13,AEF,Video,5,Video 77
2025-08-13,Ad - AEF FB Video 85 V4,51.07,2.0,1614,22.0,346.0,28.71,3.0,25.0,1457.0,https://www.facebook.com/?feed_demo_ad=120230995263390595&h=AQDvXZT-WTX8cPe3sVs,2025-08-13,2025-08-13,AEF,Video,4,Video 85
2025-08-12,Ad - AEF FB Video 90 V2,51.04,1.0,2068,22.0,457.0,4.1,3.0,29.0,1992.0,https://www.facebook.com/?feed_demo_ad=120235674504240595&h=AQCdDcTV7XzEAkq3Yno,2025-08-12,2025-08-12,AEF,Video,2,Video 90
2025-08-12,Ad - AEF FB Video 90 V3,51.01,4.0,1655,25.0,481.0,159.24,3.0,34.0,1573.0,https://www.facebook.com/?feed_demo_ad=120235674552490595&h=AQCteg39MR_eIsjSPt4,2025-08-12,2025-08-12,AEF,Video,3,Video 90
2025-08-14,Ad - AEF FB Video 89 V2,50.93,2.0,1951,32.0,387.0,41.59,3.0,15.0,1693.0,https://www.facebook.com/?feed_demo_ad=120234565341160595&h=AQAIONGnBstZiZiqvN8,2025-08-14,2025-08-14,AEF,Video,2,Video 89
2025-08-12,Ad - AEF FB Video 83 V4,50.51,5.0,1527,24.0,312.0,222.2,4.0,48.0,1328.0,https://www.facebook.com/?feed_demo_ad=120229565780330595&h=AQAd-L2OKRIlODBWuvI,2025-08-12,2025-08-12,AEF,Video,4,Video 83
2025-08-13,Ad - AEF FB Video 72 V1,50.34,5.0,1518,18.0,290.0,149.78,3.0,40.0,1330.0,https://www.facebook.com/?feed_demo_ad=120218842927580595&h=AQBL3M3946MtUnEakkA,2025-08-13,2025-08-13,AEF,Video,1,Video 72
2025-08-14,Ad - AEF FB Video 81 V001,50.17,3.0,1087,69.0,325.0,19.84,5.0,62.0,871.0,https://www.facebook.com/?feed_demo_ad=120235518283530595&h=AQBpJWKS7X7l8NJSpvA,2025-08-14,2025-08-14,AEF,Video,001,Video 81
2025-08-13,Ad - AEF FB Video 70 V2,50.02,,1971,19.0,612.0,,4.0,69.0,1900.0,https://www.facebook.com/?feed_demo_ad=120218378355200595&h=AQCxzGkwqrMNVusBI_Y,2025-08-13,2025-08-13,AEF,Video,2,Video 70
2025-08-12,Ad - AEF FB Video 90 V1,49.77,1.0,2013,14.0,467.0,3.46,5.0,35.0,1905.0,https://www.facebook.com/?feed_demo_ad=120235674258320595&h=AQCEu-biWYGUTbcGzwk,2025-08-12,2025-08-12,AEF,Video,1,Video 90
2025-08-15,Ad - AEF FB Video 68 V1 - LP,49.41,,1467,10.0,252.0,,3.0,29.0,1069.0,https://www.facebook.com/?feed_demo_ad=120217978673470595&h=AQAf3eXwI1UagGrzARs,2025-08-15,2025-08-15,AEF,Video,1,Video 68
2025-08-14,Ad - AEF FB Video 90 V5,49.0,1.0,2209,18.0,363.0,32.29,2.0,26.0,1990.0,https://www.facebook.com/?feed_demo_ad=120235675213070595&h=AQBIfdnYehLMZ2fk54A,2025-08-14,2025-08-14,AEF,Video,5,Video 90
2025-08-13,Ad - AEF FB Video 90 V1,48.96,1.0,2033,15.0,424.0,28.12,3.0,40.0,1927.0,https://www.facebook.com/?feed_demo_ad=120235674258320595&h=AQCEu-biWYGUTbcGzwk,2025-08-13,2025-08-13,AEF,Video,1,Video 90
2025-08-13,Ad - AEF FB Video 90 V3,48.82,2.0,1858,25.0,491.0,12.0,3.0,25.0,1694.0,https://www.facebook.com/?feed_demo_ad=120235674552490595&h=AQCteg39MR_eIsjSPt4,2025-08-13,2025-08-13,AEF,Video,3,Video 90
2025-08-12,Ad - AEF FB Image 38 - V1,48.75,2.0,1356,25.0,,40.04,,,,https://www.facebook.com/?feed_demo_ad=120222692061420595&h=AQCShapw-XTx1yCUVjg,2025-08-12,2025-08-12,AEF,Image,1,Image 38
2025-08-13,Ad - AEF FB Video 90 V2,48.48,2.0,1747,18.0,432.0,41.16,3.0,37.0,1670.0,https://www.facebook.com/?feed_demo_ad=120235674504240595&h=AQCdDcTV7XzEAkq3Yno,2025-08-13,2025-08-13,AEF,Video,2,Video 90
2025-08-12,Ad - AEF FB Video 83 V5 - WE,48.27,4.0,1560,21.0,346.0,17.84,3.0,32.0,1335.0,https://www.facebook.com/?feed_demo_ad=120229565584280595&h=AQBiQDKT3zu-Z7m4Dww,2025-08-12,2025-08-12,AEF,Video,5,Video 83
2025-08-14,Ad - AEF FB Video 77 V2,48.09,1.0,1951,26.0,485.0,7.2,4.0,73.0,1917.0,https://www.facebook.com/?feed_demo_ad=120221877998040595&h=AQCCF_hwnHDgGBakUoI,2025-08-14,2025-08-14,AEF,Video,2,Video 77
2025-08-13,Ad - AEF FB Video 90 V5,47.96,,2408,33.0,456.0,,3.0,27.0,2075.0,https://www.facebook.com/?feed_demo_ad=120235675213070595&h=AQBIfdnYehLMZ2fk54A,2025-08-13,2025-08-13,AEF,Video,5,Video 90
2025-08-12,Ad - AEF FB Video 67 V2,47.83,4.0,2418,19.0,589.0,23.27,3.0,22.0,2090.0,https://www.facebook.com/?feed_demo_ad=120217727199490595&h=AQAjIyv5Dd-6zz_G02U,2025-08-12,2025-08-12,AEF,Video,2,Video 67
2025-08-18,Ad - AEF FB Video 71 V1,47.61,2.0,2041,22.0,303.0,10.05,3.0,59.0,1994.0,https://www.facebook.com/?feed_demo_ad=120218713563120595&h=AQBNThFEFMPdqeP04ow,2025-08-18,2025-08-18,AEF,Video,1,Video 71
2025-08-15,Ad - AEF FB Video 77 V1,47.6,2.0,1671,65.0,399.0,27.0,4.0,71.0,1533.0,https://www.facebook.com/?feed_demo_ad=120235518283510595&h=AQCp4vmSBsfFYYoKMwM,2025-08-15,2025-08-15,AEF,Video,1,Video 77
2025-08-18,Ad - AEF FB Video 81 V001,47.33,3.0,1209,56.0,357.0,7.7,4.0,65.0,1003.0,https://www.facebook.com/?feed_demo_ad=120235518283530595&h=AQBpJWKS7X7l8NJSpvA,2025-08-18,2025-08-18,AEF,Video,001,Video 81
2025-08-16,Ad - AEF FB RM Image 3 - V21 - WE,46.35,2.0,1871,27.0,,60.43,,,,https://www.facebook.com/?feed_demo_ad=120224469891540595&h=AQAFY4h_Kd34-IN5lQY,2025-08-16,2025-08-16,AEF,Image,21,Image 3
2025-08-13,Ad - AEF FB Video 87 V2,45.93,1.0,1789,11.0,474.0,40.23,3.0,6.0,1519.0,https://www.facebook.com/?feed_demo_ad=120232555557890595&h=AQD80sMmY5xJqWEoROs,2025-08-13,2025-08-13,AEF,Video,2,Video 87
2025-08-18,Ad - AEF FB Video 91 V2,45.9,3.0,1706,20.0,344.0,57.4,3.0,50.0,1484.0,https://www.facebook.com/?feed_demo_ad=120236077203630595&h=AQBDRfpzPbDlME63jJo,2025-08-18,2025-08-18,AEF,Video,2,Video 91
2025-08-14,Ad - AEF FB Image 80 - V25,45.43,1.0,2342,13.0,,20.0,,,,https://www.facebook.com/?feed_demo_ad=120235309305470595&h=AQA2WTLxMso4heA3tio,2025-08-14,2025-08-14,AEF,Image,25,Image 80
2025-08-13,Ad - AEF FB Video 61 V3,44.75,1.0,1323,9.0,116.0,21.9,4.0,12.0,419.0,https://www.facebook.com/?feed_demo_ad=120216796232030595&h=AQC-GtnxTdJd-QFkdT4,2025-08-13,2025-08-13,AEF,Video,3,Video 61
2025-08-14,Ad - AEF FB Video 72 V1,44.44,1.0,895,11.0,169.0,69.38,3.0,15.0,737.0,https://www.facebook.com/?feed_demo_ad=120218842927580595&h=AQBL3M3946MtUnEakkA,2025-08-14,2025-08-14,AEF,Video,1,Video 72
2025-08-14,Ad - AEF FB RM Image 9 - V1,43.9,2.0,2021,15.0,,15.5,,,,https://www.facebook.com/?feed_demo_ad=120233317648980595&h=AQCBAf7bOgGHtNDp1hY,2025-08-14,2025-08-14,AEF,Image,1,Image 9
2025-08-18,Ad - AEF FB Video 70 V2,43.78,1.0,1308,15.0,382.0,300.0,6.0,39.0,1059.0,https://www.facebook.com/?feed_demo_ad=120218378276030595&h=AQB42OOR9PxrBP57wjw,2025-08-18,2025-08-18,AEF,Video,2,Video 70
2025-08-15,Ad - AEF FB Video 63 V1,43.71,1.0,911,10.0,217.0,6.37,3.0,13.0,767.0,https://www.facebook.com/?feed_demo_ad=120217134252620595&h=AQDTmFw6bXiYzevWddI,2025-08-15,2025-08-15,AEF,Video,1,Video 63
2025-08-14,Ad - AEF FB Video 89 V1,43.51,2.0,1269,16.0,231.0,36.9,3.0,11.0,1088.0,https://www.facebook.com/?feed_demo_ad=120234565341080595&h=AQDEV-zAxHV9-moC56w,2025-08-14,2025-08-14,AEF,Video,1,Video 89
2025-08-12,Ad - AEF FB Video 90 V3,43.25,2.0,1904,18.0,418.0,204.08,3.0,34.0,1823.0,https://www.facebook.com/?feed_demo_ad=120235675213030595&h=AQCRn85LBCzHxCVGdGg,2025-08-12,2025-08-12,AEF,Video,3,Video 90
2025-08-18,Ad - AEF FB Video 61 V3,43.11,3.0,1142,12.0,164.0,39.14,3.0,22.0,627.0,https://www.facebook.com/?feed_demo_ad=120216796514170595&h=AQCHGj2wblgr24SSHJU,2025-08-18,2025-08-18,AEF,Video,3,Video 61
2025-08-15,Ad - AEF FB Video 86 V1 - WE,42.94,2.0,1221,12.0,232.0,6.0,3.0,30.0,1057.0,https://www.facebook.com/?feed_demo_ad=120232131937720595&h=AQAgKDyvRQlH5wQN_XE,2025-08-15,2025-08-15,AEF,Video,1,Video 86
2025-08-18,Ad - AEF FB Video 63 V1,42.73,2.0,797,15.0,197.0,46.0,4.0,12.0,689.0,https://www.facebook.com/?feed_demo_ad=120217134252620595&h=AQDTmFw6bXiYzevWddI,2025-08-18,2025-08-18,AEF,Video,1,Video 63
2025-08-13,Ad - AEF FB Video 71 V1,42.66,2.0,2016,16.0,261.0,20.0,4.0,46.0,1963.0,https://www.facebook.com/?feed_demo_ad=120218713470920595&h=AQC8_NiqmW-9m3oShy8,2025-08-13,2025-08-13,AEF,Video,1,Video 71
2025-08-14,Ad - AEF FB Image 62 - V21,42.23,1.0,1979,22.0,,3.35,,,,https://www.facebook.com/?feed_demo_ad=120230579213380595&h=AQD_LhEMMTAgDJmkG_Q,2025-08-14,2025-08-14,AEF,Image,21,Image 62
2025-08-12,Ad - AEF FB Video 71 V2 - LP,41.95,1.0,1691,19.0,426.0,5.0,3.0,42.0,1420.0,https://www.facebook.com/?feed_demo_ad=120218713396080595&h=AQD2SHXM9MbaTX9FoDo,2025-08-12,2025-08-12,AEF,Video,2,Video 71
2025-08-17,Ad - AEF FB RM Image 3 - V21 - WE,41.05,2.0,1814,26.0,,88.5,,,,https://www.facebook.com/?feed_demo_ad=120224469891540595&h=AQAFY4h_Kd34-IN5lQY,2025-08-17,2025-08-17,AEF,Image,21,Image 3
2025-08-14,Ad - AEF FB Video 77 V6,40.86,1.0,1584,19.0,409.0,15.02,4.0,63.0,1566.0,https://www.facebook.com/?feed_demo_ad=120221877998030595&h=AQB0TWH2eg9CAJ35AOc,2025-08-14,2025-08-14,AEF,Video,6,Video 77
2025-08-18,Ad - AEF FB Video 87 V1,40.82,1.0,1313,15.0,269.0,6.7,3.0,8.0,1133.0,https://www.facebook.com/?feed_demo_ad=120232555466160595&h=AQAbP6TlxwxUeRRbVII,2025-08-18,2025-08-18,AEF,Video,1,Video 87
2025-08-12,Ad - AEF FB Video 70 V2,39.77,1.0,1462,15.0,417.0,5.0,4.0,46.0,1404.0,https://www.facebook.com/?feed_demo_ad=120218378276030595&h=AQB42OOR9PxrBP57wjw,2025-08-12,2025-08-12,AEF,Video,2,Video 70
2025-08-14,Ad - AEF FB Video 90 V5,39.75,1.0,2024,12.0,346.0,9.56,2.0,15.0,1764.0,https://www.facebook.com/?feed_demo_ad=120235674610380595&h=AQAE6j319Nz_VHdC_8Q,2025-08-14,2025-08-14,AEF,Video,5,Video 90
2025-08-12,Ad - AEF FB RM Image 10 - V21,39.51,,1793,28.0,,,,,,https://www.facebook.com/?feed_demo_ad=120233317692560595&h=AQBuNsSpb_0zfbtf580,2025-08-12,2025-08-12,AEF,Image,21,Image 10
2025-08-13,Ad - AEF FB Video 68 V1 - LP,38.94,2.0,1368,15.0,225.0,11.95,3.0,33.0,1008.0,https://www.facebook.com/?feed_demo_ad=120217978673470595&h=AQAf3eXwI1UagGrzARs,2025-08-13,2025-08-13,AEF,Video,1,Video 68
2025-08-15,Ad - AEF FB Image 40 - V14,38.84,,708,7.0,,,,,,https://www.facebook.com/?feed_demo_ad=120224929953370595&h=AQDx5TjNtZU4aXTN1eg,2025-08-15,2025-08-15,AEF,Image,14,Image 40
2025-08-14,Ad - AEF FB Video 86 V5,38.65,1.0,1898,13.0,335.0,4.0,3.0,62.0,1871.0,https://www.facebook.com/?feed_demo_ad=120232135856340595&h=AQBB9x6Gwp0Kd1h-Oko,2025-08-14,2025-08-14,AEF,Video,5,Video 86
2025-08-14,Ad - AEF FB Image 64 - V15,38.41,2.0,2131,15.0,,7.25,,,,https://www.facebook.com/?feed_demo_ad=120230579213450595&h=AQAWqqSY45lcKKexzSI,2025-08-14,2025-08-14,AEF,Image,15,Image 64
2025-08-15,Ad - AEF FB Video 90 V5,38.36,2.0,1688,11.0,284.0,54.0,2.0,14.0,1443.0,https://www.facebook.com/?feed_demo_ad=120235675213070595&h=AQBIfdnYehLMZ2fk54A,2025-08-15,2025-08-15,AEF,Video,5,Video 90
2025-08-12,Ad - AEF FB Video 71 V1,38.08,2.0,1446,19.0,189.0,49.44,2.0,36.0,1378.0,https://www.facebook.com/?feed_demo_ad=120218713470920595&h=AQC8_NiqmW-9m3oShy8,2025-08-12,2025-08-12,AEF,Video,1,Video 71
2025-08-12,Ad - AEF FB Video 90 V00,38.07,1.0,1726,22.0,471.0,126.72,4.0,30.0,1476.0,https://www.facebook.com/?feed_demo_ad=120235675213060595&h=AQDqX_ZbNoPuvNq4SxE,2025-08-12,2025-08-12,AEF,Video,00,Video 90
2025-08-18,Ad - AEF FB Image 38 - V1,37.92,3.0,1275,17.0,,167.2,,,,https://www.facebook.com/?feed_demo_ad=120222692061420595&h=AQCShapw-XTx1yCUVjg,2025-08-18,2025-08-18,AEF,Image,1,Image 38
2025-08-12,Ad - AEF FB Video 86 V1 - WE,37.68,1.0,1211,12.0,255.0,5.0,3.0,57.0,1086.0,https://www.facebook.com/?feed_demo_ad=120232131937720595&h=AQAgKDyvRQlH5wQN_XE,2025-08-12,2025-08-12,AEF,Video,1,Video 86
2025-08-15,Ad - AEF FB Video 77 V5,37.45,,1406,18.0,369.0,,4.0,60.0,1392.0,https://www.facebook.com/?feed_demo_ad=120221877998020595&h=AQD3qAKPdgzX0cWd-BU,2025-08-15,2025-08-15,AEF,Video,5,Video 77
2025-08-12,Ad - AEF FB Video 85 V4 - LP,37.3,,1272,11.0,288.0,,3.0,21.0,1119.0,https://www.facebook.com/?feed_demo_ad=120230994117420595&h=AQCazFTTPVkyehHdI3A,2025-08-12,2025-08-12,AEF,Video,4,Video 85
2025-08-18,Ad - AEF FB Video 76 V2,37.21,2.0,1688,18.0,335.0,30.38,2.0,12.0,1537.0,https://www.facebook.com/?feed_demo_ad=120220929939140595&h=AQB1Nh_9tYDMyCoJNTc,2025-08-18,2025-08-18,AEF,Video,2,Video 76
2025-08-18,Ad - AEF FB Video 91 V6,37.14,1.0,886,10.0,200.0,6.0,3.0,29.0,731.0,https://www.facebook.com/?feed_demo_ad=120236077502150595&h=AQDpWHeahAB5exlR720,2025-08-18,2025-08-18,AEF,Video,6,Video 91
2025-08-12,Ad - AEF FB Image 64 - V15,37.01,2.0,2312,19.0,,12.81,,,,https://www.facebook.com/?feed_demo_ad=120230579213450595&h=AQAWqqSY45lcKKexzSI,2025-08-12,2025-08-12,AEF,Image,15,Image 64
2025-08-14,Ad - AEF FB Image 63 - V7,36.86,1.0,1113,22.0,,10.7,,,,https://www.facebook.com/?feed_demo_ad=120230579001370595&h=AQAYrMhYKRrywI-lvzQ,2025-08-14,2025-08-14,AEF,Image,7,Image 63
2025-08-18,Ad - AEF FB Video 88 V1,36.76,1.0,1595,14.0,290.0,5.0,4.0,54.0,1524.0,https://www.facebook.com/?feed_demo_ad=120233551784620595&h=AQCZTKPbuFZL_Ec0MN8,2025-08-18,2025-08-18,AEF,Video,1,Video 88
